UDI,Product ID,Type,date,TWF,HDF,PWF,OSF,RNF,avg_sea_level_pres_hpa_roll_mean,avg_sea_level_pres_hpa_roll_std,avg_sea_level_pres_hpa_roll_var
4199,M19058,M,2020-06-23,0,0,0,0,0,1005.0,5.09698133959984e-07,2.5979218776228986e-13
4200,M19059,M,2020-06-23,0,0,0,0,0,1005.0,5.09698133959984e-07,2.5979218776228986e-13
4201,L51380,L,2020-06-24,0,0,0,0,0,1005.0600000000001,0.13416407865089075,0.0180000000002424
4202,L51381,L,2020-06-24,0,0,0,0,0,1005.1200000000001,0.16431676725226096,0.0270000000002337
4203,L51382,L,2020-06-24,0,0,0,0,0,1005.18,0.16431676725226096,0.027000000000233705
4204,M19063,M,2020-06-24,0,0,0,0,0,1005.24,0.13416407865089075,0.018000000000242402
4205,M19064,M,2020-06-24,0,0,0,0,0,1005.3,5.097015373816738e-07,2.597956572092418e-13
4206,L51385,L,2020-06-24,0,0,0,0,0,1005.3,5.097015373816738e-07,2.597956572092418e-13
4207,M19066,M,2020-06-24,0,0,0,0,0,1005.3,5.097015373816738e-07,2.597956572092418e-13
4208,M19067,M,2020-06-24,1,0,0,0,0,1005.3,5.097015373816738e-07,2.597956572092418e-13
4209,M19068,M,2020-06-24,0,0,0,0,0,1005.3,5.097015373816738e-07,2.597956572092418e-13
4210,M19069,M,2020-06-24,0,0,0,0,0,1005.3,5.097015373816738e-07,2.597956572092418e-13
4211,L51390,L,2020-06-24,0,0,0,0,0,1005.3,5.097015373816738e-07,2.597956572092418e-13
4212,L51391,L,2020-06-24,0,1,0,0,0,1005.3,5.097015373816738e-07,2.597956572092418e-13
4213,M19072,M,2020-06-24,0,0,0,0,0,1005.3,5.097015373816738e-07,2.597956572092418e-13
4214,L51393,L,2020-06-24,0,0,0,0,0,1005.3,5.097015373816738e-07,2.597956572092418e-13
4215,L51394,L,2020-06-24,0,0,0,0,0,1005.3,5.097015373816738e-07,2.597956572092418e-13
4216,M19075,M,2020-06-24,0,0,0,0,0,1005.3,5.097015373816738e-07,2.597956572092418e-13
4217,L51396,L,2020-06-24,0,0,0,0,0,1005.3,5.097015373816738e-07,2.597956572092418e-13
4218,L51397,L,2020-06-24,0,0,0,0,0,1005.3,5.097015373816738e-07,2.597956572092418e-13
4219,M19078,M,2020-06-24,0,0,0,0,0,1005.3,5.097015373816738e-07,2.597956572092418e-13
4220,L51399,L,2020-06-24,0,0,0,0,0,1005.3,5.097015373816738e-07,2.597956572092418e-13
4221,M19080,M,2020-06-24,0,0,0,0,0,1005.3,5.097015373816738e-07,2.597956572092418e-13
4222,L51401,L,2020-06-24,0,0,0,0,0,1005.3,5.097015373816738e-07,2.597956572092418e-13
4223,M19082,M,2020-06-24,0,0,0,0,0,1005.3,5.097015373816738e-07,2.597956572092418e-13
4224,L51403,L,2020-06-24,0,0,0,0,0,1005.3,5.097015373816738e-07,2.597956572092418e-13
4225,L51404,L,2020-06-25,0,0,0,0,0,1005.1600000000001,0.3130495168502978,0.09800000000020488
4226,L51405,L,2020-06-25,0,1,0,0,0,1005.0199999999999,0.3834057902538087,0.14700000000014757
4227,L51406,L,2020-06-25,0,0,0,0,0,1004.8799999999999,0.38340579025375165,0.1470000000001038
4228,L51407,L,2020-06-25,0,0,0,0,0,1004.74,0.313049516850088,0.09800000000007356
4229,L51408,L,2020-06-25,0,0,0,0,0,1004.6,2.384185791015693e-07,5.684341886081125e-14
4230,M19089,M,2020-06-25,0,0,0,0,0,1004.6,2.384185791015693e-07,5.684341886081125e-14
4231,L51410,L,2020-06-25,0,0,0,0,0,1004.6,2.384185791015693e-07,5.684341886081125e-14
4232,L51411,L,2020-06-25,0,0,0,0,0,1004.6,2.384185791015693e-07,5.684341886081125e-14
4233,L51412,L,2020-06-25,0,0,0,0,0,1004.6,2.384185791015693e-07,5.684341886081125e-14
4234,M19093,M,2020-06-25,0,0,0,0,0,1004.6,2.384185791015693e-07,5.684341886081125e-14
4235,H33648,H,2020-06-25,0,0,0,0,0,1004.6,2.384185791015693e-07,5.684341886081125e-14
4236,L51415,L,2020-06-25,0,0,0,0,0,1004.6,2.384185791015693e-07,5.684341886081125e-14
4237,L51416,L,2020-06-25,0,0,0,0,0,1004.6,2.384185791015693e-07,5.684341886081125e-14
4238,L51417,L,2020-06-25,0,0,0,0,0,1004.6,2.384185791015693e-07,5.684341886081125e-14
4239,M19098,M,2020-06-25,0,0,0,0,0,1004.6,2.384185791015693e-07,5.684341886081125e-14
4240,L51419,L,2020-06-25,0,0,0,0,0,1004.6,2.384185791015693e-07,5.684341886081125e-14
4241,L51420,L,2020-06-25,0,0,0,0,0,1004.6,2.384185791015693e-07,5.684341886081125e-14
4242,L51421,L,2020-06-25,0,0,0,0,0,1004.6,2.384185791015693e-07,5.684341886081125e-14
4243,L51422,L,2020-06-25,0,0,0,0,0,1004.6,2.384185791015693e-07,5.684341886081125e-14
4244,M19103,M,2020-06-25,0,0,0,0,0,1004.6,2.384185791015693e-07,5.684341886081125e-14
4245,L51424,L,2020-06-25,0,0,0,0,0,1004.6,2.384185791015693e-07,5.684341886081125e-14
4246,M19105,M,2020-06-25,0,0,0,0,0,1004.6,2.384185791015693e-07,5.684341886081125e-14
4247,L51426,L,2020-06-25,0,0,0,0,0,1004.6,2.384185791015693e-07,5.684341886081125e-14
4248,L51427,L,2020-06-25,0,1,0,0,0,1004.6,2.384185791015693e-07,5.684341886081125e-14
4249,L51428,L,2020-06-26,0,0,0,0,0,1004.5,0.22360679775004252,0.050000000000028424
4250,L51429,L,2020-06-26,0,1,0,0,0,1004.4,0.27386127875259864,0.07500000000000853
4251,L51430,L,2020-06-26,0,0,0,0,0,1004.3,0.2738612787525649,0.07499999999999005
4252,H33665,H,2020-06-26,0,1,0,0,0,1004.2,0.22360679774991063,0.04999999999996944
4253,H33666,H,2020-06-26,0,0,0,0,0,1004.1,0.0,0.0
4254,M19113,M,2020-06-26,0,1,0,0,0,1004.1,0.0,0.0
4255,L51434,L,2020-06-26,0,1,1,0,0,1004.1,0.0,0.0
4256,M19115,M,2020-06-26,0,0,0,0,0,1004.1,0.0,0.0
4257,M19116,M,2020-06-26,0,0,0,0,0,1004.1,0.0,0.0
4258,M19117,M,2020-06-26,0,0,0,0,0,1004.1,0.0,0.0
4259,M19118,M,2020-06-26,0,1,0,0,0,1004.1,0.0,0.0
4260,L51439,L,2020-06-26,0,0,0,0,0,1004.1,0.0,0.0
4261,H33674,H,2020-06-26,0,0,0,0,0,1004.1,0.0,0.0
4262,L51441,L,2020-06-26,0,0,0,0,0,1004.1,0.0,0.0
4263,L51442,L,2020-06-26,0,0,0,0,0,1004.1,0.0,0.0
4264,L51443,L,2020-06-26,0,0,0,0,0,1004.1,0.0,0.0
4265,M19124,M,2020-06-26,0,0,0,0,0,1004.1,0.0,0.0
4266,L51445,L,2020-06-26,0,0,0,0,0,1004.1,0.0,0.0
4267,L51446,L,2020-06-26,0,0,0,0,0,1004.1,0.0,0.0
4268,L51447,L,2020-06-26,0,0,0,0,0,1004.1,0.0,0.0
4269,L51448,L,2020-06-26,0,0,0,0,0,1004.1,0.0,0.0
4270,L51449,L,2020-06-26,0,0,0,0,0,1004.1,0.0,0.0
4271,L51450,L,2020-06-26,0,1,0,0,0,1004.1,0.0,0.0
4272,L51451,L,2020-06-26,0,0,0,0,0,1004.1,0.0,0.0
4273,L51452,L,2020-06-27,0,0,0,0,0,1004.14,0.08944271909996744,0.00799999999999568
4274,L51453,L,2020-06-27,0,0,0,0,0,1004.18,0.10954451150101532,0.01199999999999608
4275,L51454,L,2020-06-27,0,0,0,0,0,1004.2199999999999,0.10954451150103868,0.012000000000001195
4276,M19135,M,2020-06-27,0,0,0,0,0,1004.2599999999999,0.08944271910005325,0.00800000000001103
4277,M19136,M,2020-06-27,0,0,0,0,0,1004.3,1.5994363726085888e-07,2.5581967100233205e-14
4278,L51457,L,2020-06-27,0,0,0,0,0,1004.3,1.5994363726085888e-07,2.5581967100233205e-14
4279,L51458,L,2020-06-27,0,0,0,0,0,1004.3,1.5994363726085888e-07,2.5581967100233205e-14
4280,L51459,L,2020-06-27,0,1,0,0,0,1004.3,1.5994363726085888e-07,2.5581967100233205e-14
4281,L51460,L,2020-06-27,0,0,0,0,0,1004.3,1.5994363726085888e-07,2.5581967100233205e-14
4282,L51461,L,2020-06-27,0,0,0,0,0,1004.3,1.5994363726085888e-07,2.5581967100233205e-14
4283,L51462,L,2020-06-27,0,1,0,0,0,1004.3,1.5994363726085888e-07,2.5581967100233205e-14
4284,M19143,M,2020-06-27,0,1,0,0,0,1004.3,1.5994363726085888e-07,2.5581967100233205e-14
4285,L51464,L,2020-06-27,0,0,0,0,0,1004.3,1.5994363726085888e-07,2.5581967100233205e-14
4286,L51465,L,2020-06-27,0,1,0,0,0,1004.3,1.5994363726085888e-07,2.5581967100233205e-14
4287,M19146,M,2020-06-27,0,0,0,0,0,1004.3,1.5994363726085888e-07,2.5581967100233205e-14
4288,M19147,M,2020-06-27,0,0,0,0,0,1004.3,1.5994363726085888e-07,2.5581967100233205e-14
4289,M19148,M,2020-06-27,0,0,0,0,0,1004.3,1.5994363726085888e-07,2.5581967100233205e-14
4290,M19149,M,2020-06-27,0,0,0,0,0,1004.3,1.5994363726085888e-07,2.5581967100233205e-14
4291,L51470,L,2020-06-27,0,0,0,0,0,1004.3,1.5994363726085888e-07,2.5581967100233205e-14
4292,L51471,L,2020-06-27,0,0,0,0,0,1004.3,1.5994363726085888e-07,2.5581967100233205e-14
4293,M19152,M,2020-06-27,0,0,1,0,0,1004.3,1.5994363726085888e-07,2.5581967100233205e-14
4294,L51473,L,2020-06-27,0,0,0,0,0,1004.3,1.5994363726085888e-07,2.5581967100233205e-14
4295,M19154,M,2020-06-27,0,0,0,0,0,1004.3,1.5994363726085888e-07,2.5581967100233205e-14
4296,L51475,L,2020-06-27,0,0,0,0,0,1004.3,1.5994363726085888e-07,2.5581967100233205e-14
4297,L51476,L,2020-06-28,0,0,1,0,0,1004.28,0.044721359550183935,0.002000000000016828
4298,M19157,M,2020-06-28,0,0,0,0,0,1004.2599999999999,0.05477225575060692,0.003000000000009893
4299,M19158,M,2020-06-28,0,0,0,0,0,1004.24,0.054772255750560224,0.0030000000000047775
4300,L51479,L,2020-06-28,0,0,0,0,0,1004.22,0.04472135955001235,0.0020000000000014806
4301,M19160,M,2020-06-28,0,0,0,0,0,1004.2,0.0,0.0
4302,L51481,L,2020-06-28,0,0,0,0,0,1004.2,0.0,0.0
4303,L51482,L,2020-06-28,0,0,0,0,0,1004.2,0.0,0.0
4304,L51483,L,2020-06-28,0,0,0,0,0,1004.2,0.0,0.0
4305,L51484,L,2020-06-28,0,0,0,0,0,1004.2,0.0,0.0
4306,L51485,L,2020-06-28,0,0,0,0,0,1004.2,0.0,0.0
4307,L51486,L,2020-06-28,0,0,0,0,0,1004.2,0.0,0.0
4308,L51487,L,2020-06-28,0,1,0,0,0,1004.2,0.0,0.0
4309,H33722,H,2020-06-28,0,0,0,0,0,1004.2,0.0,0.0
4310,M19169,M,2020-06-28,0,0,0,0,0,1004.2,0.0,0.0
4311,L51490,L,2020-06-28,0,0,0,0,0,1004.2,0.0,0.0
4312,M19171,M,2020-06-28,0,0,0,0,0,1004.2,0.0,0.0
4313,L51492,L,2020-06-28,0,0,0,0,0,1004.2,0.0,0.0
4314,L51493,L,2020-06-28,0,0,0,0,0,1004.2,0.0,0.0
4315,H33728,H,2020-06-28,0,0,0,0,0,1004.2,0.0,0.0
4316,M19175,M,2020-06-28,0,0,0,0,0,1004.2,0.0,0.0
4317,L51496,L,2020-06-28,0,0,0,0,0,1004.2,0.0,0.0
4318,M19177,M,2020-06-28,0,0,0,0,0,1004.2,0.0,0.0
4319,L51498,L,2020-06-28,0,0,0,0,0,1004.2,0.0,0.0
4320,M19179,M,2020-06-28,0,0,0,0,0,1004.2,0.0,0.0
4321,L51500,L,2020-06-29,0,0,0,0,0,1004.0600000000001,0.31304951684999727,0.09800000000001671
4322,L51501,L,2020-06-29,0,0,0,0,0,1003.9200000000001,0.38340579025366583,0.147000000000038
4323,M19182,M,2020-06-29,0,0,0,0,0,1003.78,0.38340579025369953,0.14700000000006386
4324,L51503,L,2020-06-29,0,1,0,0,0,1003.6400000000001,0.31304951685009574,0.09800000000007839
4325,L51504,L,2020-06-29,0,0,0,0,0,1003.5,3.1223622363508657e-07,9.749145934989979e-14
4326,L51505,L,2020-06-29,0,0,0,0,0,1003.5,3.1223622363508657e-07,9.749145934989979e-14
4327,L51506,L,2020-06-29,0,1,0,0,0,1003.5,3.1223622363508657e-07,9.749145934989979e-14
4328,H33741,H,2020-06-29,0,0,0,0,0,1003.5,3.1223622363508657e-07,9.749145934989979e-14
4329,L51508,L,2020-06-29,0,1,0,0,0,1003.5,3.1223622363508657e-07,9.749145934989979e-14
4330,L51509,L,2020-06-29,0,0,0,0,0,1003.5,3.1223622363508657e-07,9.749145934989979e-14
4331,L51510,L,2020-06-29,0,0,0,0,0,1003.5,3.1223622363508657e-07,9.749145934989979e-14
4332,M19191,M,2020-06-29,0,0,0,0,0,1003.5,3.1223622363508657e-07,9.749145934989979e-14
4333,M19192,M,2020-06-29,0,0,0,0,0,1003.5,3.1223622363508657e-07,9.749145934989979e-14
4334,L51513,L,2020-06-29,0,0,0,0,0,1003.5,3.1223622363508657e-07,9.749145934989979e-14
4335,L51514,L,2020-06-29,0,0,0,0,0,1003.5,3.1223622363508657e-07,9.749145934989979e-14
4336,L51515,L,2020-06-29,0,0,0,0,0,1003.5,3.1223622363508657e-07,9.749145934989979e-14
4337,H33750,H,2020-06-29,0,0,0,0,0,1003.5,3.1223622363508657e-07,9.749145934989979e-14
4338,L51517,L,2020-06-29,0,0,0,0,0,1003.5,3.1223622363508657e-07,9.749145934989979e-14
4339,L51518,L,2020-06-29,0,0,0,0,0,1003.5,3.1223622363508657e-07,9.749145934989979e-14
4340,L51519,L,2020-06-29,0,0,0,0,0,1003.5,3.1223622363508657e-07,9.749145934989979e-14
4341,M19200,M,2020-06-29,0,0,0,0,0,1003.5,3.1223622363508657e-07,9.749145934989979e-14
4342,L51521,L,2020-06-29,0,0,0,0,0,1003.5,3.1223622363508657e-07,9.749145934989979e-14
4343,M19202,M,2020-06-29,0,1,1,0,0,1003.5,3.1223622363508657e-07,9.749145934989979e-14
4344,L51523,L,2020-06-29,0,0,0,0,0,1003.5,3.1223622363508657e-07,9.749145934989979e-14
4345,H33758,H,2020-06-30,0,0,0,0,0,1003.46,0.08944271910059505,0.00800000000010795
4346,M19205,M,2020-06-30,0,0,0,0,0,1003.4200000000001,0.10954451150156279,0.012000000000116022
4347,L51526,L,2020-06-30,0,0,0,0,0,1003.3799999999999,0.10954451150160949,0.012000000000126253
4348,H33761,H,2020-06-30,0,0,0,0,0,1003.3399999999999,0.08944271910076665,0.008000000000138646
4349,L51528,L,2020-06-30,0,0,0,0,0,1003.3,3.914059712548503e-07,1.531986343339527e-13
4350,L51529,L,2020-06-30,0,0,0,0,0,1003.3,3.914059712548503e-07,1.531986343339527e-13
4351,M19210,M,2020-06-30,0,0,0,0,0,1003.3,3.914059712548503e-07,1.531986343339527e-13
4352,L51531,L,2020-06-30,0,0,0,0,0,1003.3,3.914059712548503e-07,1.531986343339527e-13
4353,L51532,L,2020-06-30,0,0,0,0,0,1003.3,3.914059712548503e-07,1.531986343339527e-13
4354,M19213,M,2020-06-30,0,0,1,0,0,1003.3,3.914059712548503e-07,1.531986343339527e-13
4355,L51534,L,2020-06-30,0,0,0,0,0,1003.3,3.914059712548503e-07,1.531986343339527e-13
4356,H33769,H,2020-06-30,0,1,0,0,0,1003.3,3.914059712548503e-07,1.531986343339527e-13
4357,L51536,L,2020-06-30,0,0,0,0,0,1003.3,3.914059712548503e-07,1.531986343339527e-13
4358,L51537,L,2020-06-30,0,0,0,0,0,1003.3,3.914059712548503e-07,1.531986343339527e-13
4359,H33772,H,2020-06-30,0,0,0,0,0,1003.3,3.914059712548503e-07,1.531986343339527e-13
4360,M19219,M,2020-06-30,0,0,0,0,0,1003.3,3.914059712548503e-07,1.531986343339527e-13
4361,L51540,L,2020-06-30,0,0,0,0,0,1003.3,3.914059712548503e-07,1.531986343339527e-13
4362,M19221,M,2020-06-30,0,1,0,0,0,1003.3,3.914059712548503e-07,1.531986343339527e-13
4363,L51542,L,2020-06-30,0,0,0,0,0,1003.3,3.914059712548503e-07,1.531986343339527e-13
4364,H33777,H,2020-06-30,0,0,0,0,0,1003.3,3.914059712548503e-07,1.531986343339527e-13
4365,H33778,H,2020-06-30,0,0,0,0,0,1003.3,3.914059712548503e-07,1.531986343339527e-13
4366,L51545,L,2020-06-30,0,0,0,0,0,1003.3,3.914059712548503e-07,1.531986343339527e-13
4367,L51546,L,2020-06-30,0,0,0,0,0,1003.3,3.914059712548503e-07,1.531986343339527e-13
4368,H33781,H,2020-06-30,0,0,0,0,0,1003.3,3.914059712548503e-07,1.531986343339527e-13
4369,L51548,L,2020-07-01,0,0,0,0,0,1003.4799999999999,0.4024922359500978,0.16200000000010922
4370,H33783,H,2020-07-01,0,0,0,0,0,1003.6599999999999,0.4929503017546913,0.24300000000004118
4371,L51550,L,2020-07-01,0,1,0,1,0,1003.8399999999999,0.49295030175461085,0.2429999999999619
4372,L51551,L,2020-07-01,0,0,0,0,0,1004.0200000000001,0.4024922359498357,0.1619999999998982
4373,M19232,M,2020-07-01,0,0,0,0,0,1004.2,0.0,0.0
4374,M19233,M,2020-07-01,0,0,0,0,0,1004.2,0.0,0.0
4375,L51554,L,2020-07-01,0,0,0,0,0,1004.2,0.0,0.0
4376,L51555,L,2020-07-01,0,0,0,0,0,1004.2,0.0,0.0
4377,M19236,M,2020-07-01,0,0,0,0,0,1004.2,0.0,0.0
4378,M19237,M,2020-07-01,0,0,0,0,0,1004.2,0.0,0.0
4379,M19238,M,2020-07-01,0,0,0,0,0,1004.2,0.0,0.0
4380,M19239,M,2020-07-01,0,0,0,0,0,1004.2,0.0,0.0
4381,L51560,L,2020-07-01,0,0,0,0,0,1004.2,0.0,0.0
4382,L51561,L,2020-07-01,0,0,0,0,0,1004.2,0.0,0.0
4383,L51562,L,2020-07-01,0,0,0,0,0,1004.2,0.0,0.0
4384,L51563,L,2020-07-01,0,1,0,1,0,1004.2,0.0,0.0
4385,L51564,L,2020-07-01,0,0,0,0,0,1004.2,0.0,0.0
4386,L51565,L,2020-07-01,1,0,0,0,0,1004.2,0.0,0.0
4387,L51566,L,2020-07-01,0,0,0,0,0,1004.2,0.0,0.0
4388,L51567,L,2020-07-01,0,0,0,0,0,1004.2,0.0,0.0
4389,L51568,L,2020-07-01,0,0,0,0,0,1004.2,0.0,0.0
4390,M19249,M,2020-07-01,0,1,0,0,0,1004.2,0.0,0.0
4391,M19250,M,2020-07-01,0,0,0,0,0,1004.2,0.0,0.0
4392,M19251,M,2020-07-01,0,1,0,0,0,1004.2,0.0,0.0
4393,L51572,L,2020-07-02,0,0,0,0,0,1004.14,0.13416407865000518,0.018000000000004776
4394,M19253,M,2020-07-02,0,0,0,0,0,1004.0800000000002,0.16431676725157293,0.027000000000007587
4395,L51574,L,2020-07-02,0,0,0,0,0,1004.0200000000001,0.16431676725159627,0.02700000000001526
4396,L51575,L,2020-07-02,0,0,0,0,0,1003.96,0.13416407865009095,0.018000000000027792
4397,H33810,H,2020-07-02,0,0,0,0,0,1003.9,2.1257016983165065e-07,4.5186077102256796e-14
4398,L51577,L,2020-07-02,0,0,0,0,0,1003.9,2.1257016983165065e-07,4.5186077102256796e-14
4399,M19258,M,2020-07-02,0,0,0,0,0,1003.9,2.1257016983165065e-07,4.5186077102256796e-14
4400,L51579,L,2020-07-02,0,0,0,0,0,1003.9,2.1257016983165065e-07,4.5186077102256796e-14
4401,L51580,L,2020-07-02,0,1,0,0,0,1003.9,2.1257016983165065e-07,4.5186077102256796e-14
4402,H33815,H,2020-07-02,0,0,0,0,0,1003.9,2.1257016983165065e-07,4.5186077102256796e-14
4403,H33816,H,2020-07-02,0,0,0,0,0,1003.9,2.1257016983165065e-07,4.5186077102256796e-14
4404,L51583,L,2020-07-02,0,0,0,0,0,1003.9,2.1257016983165065e-07,4.5186077102256796e-14
4405,M19264,M,2020-07-02,0,0,0,0,0,1003.9,2.1257016983165065e-07,4.5186077102256796e-14
4406,L51585,L,2020-07-02,0,1,0,0,0,1003.9,2.1257016983165065e-07,4.5186077102256796e-14
4407,L51586,L,2020-07-02,0,1,0,0,0,1003.9,2.1257016983165065e-07,4.5186077102256796e-14
4408,L51587,L,2020-07-02,0,0,0,0,0,1003.9,2.1257016983165065e-07,4.5186077102256796e-14
4409,L51588,L,2020-07-02,0,0,0,0,0,1003.9,2.1257016983165065e-07,4.5186077102256796e-14
4410,M19269,M,2020-07-02,0,1,0,0,0,1003.9,2.1257016983165065e-07,4.5186077102256796e-14
4411,L51590,L,2020-07-02,0,0,0,0,0,1003.9,2.1257016983165065e-07,4.5186077102256796e-14
4412,L51591,L,2020-07-02,0,0,0,0,0,1003.9,2.1257016983165065e-07,4.5186077102256796e-14
4413,L51592,L,2020-07-02,0,0,0,0,0,1003.9,2.1257016983165065e-07,4.5186077102256796e-14
4414,M19273,M,2020-07-02,0,0,0,0,0,1003.9,2.1257016983165065e-07,4.5186077102256796e-14
4415,L51594,L,2020-07-02,0,0,0,0,0,1003.9,2.1257016983165065e-07,4.5186077102256796e-14
4416,L51595,L,2020-07-02,0,0,0,0,0,1003.9,2.1257016983165065e-07,4.5186077102256796e-14
4417,M19276,M,2020-07-03,0,0,0,0,0,1003.78,0.2683281573002089,0.07200000000012567
4418,L51597,L,2020-07-03,0,1,1,0,0,1003.6599999999999,0.3286335345033936,0.10800000000019319
4419,L51598,L,2020-07-03,0,0,0,0,0,1003.54,0.32863353450349736,0.1080000000002614
4420,M19279,M,2020-07-03,0,0,1,0,0,1003.4200000000001,0.26832815730059023,0.0720000000003303
4421,H33834,H,2020-07-03,0,0,0,0,0,1003.3,6.214762364558255e-07,3.8623271247929707e-13
4422,L51601,L,2020-07-03,0,1,0,0,0,1003.3,6.214762364558255e-07,3.8623271247929707e-13
4423,M19282,M,2020-07-03,0,0,0,0,0,1003.3,6.214762364558255e-07,3.8623271247929707e-13
4424,M19283,M,2020-07-03,0,0,0,0,0,1003.3,6.214762364558255e-07,3.8623271247929707e-13
4425,M19284,M,2020-07-03,0,0,0,0,0,1003.3,6.214762364558255e-07,3.8623271247929707e-13
4426,L51605,L,2020-07-03,0,0,0,0,0,1003.3,6.214762364558255e-07,3.8623271247929707e-13
4427,L51606,L,2020-07-03,0,0,0,0,0,1003.3,6.214762364558255e-07,3.8623271247929707e-13
4428,M19287,M,2020-07-03,0,1,0,0,0,1003.3,6.214762364558255e-07,3.8623271247929707e-13
4429,L51608,L,2020-07-03,0,0,0,0,0,1003.3,6.214762364558255e-07,3.8623271247929707e-13
4430,M19289,M,2020-07-03,0,0,0,0,0,1003.3,6.214762364558255e-07,3.8623271247929707e-13
4431,H33844,H,2020-07-03,0,0,0,0,0,1003.3,6.214762364558255e-07,3.8623271247929707e-13
4432,H33845,H,2020-07-03,0,0,0,0,0,1003.3,6.214762364558255e-07,3.8623271247929707e-13
4433,L51612,L,2020-07-03,0,0,0,0,0,1003.3,6.214762364558255e-07,3.8623271247929707e-13
4434,H33847,H,2020-07-03,0,0,0,0,0,1003.3,6.214762364558255e-07,3.8623271247929707e-13
4435,L51614,L,2020-07-03,0,0,0,0,0,1003.3,6.214762364558255e-07,3.8623271247929707e-13
4436,L51615,L,2020-07-03,0,1,0,0,0,1003.3,6.214762364558255e-07,3.8623271247929707e-13
4437,M19296,M,2020-07-03,0,0,0,0,0,1003.3,6.214762364558255e-07,3.8623271247929707e-13
4438,L51617,L,2020-07-03,0,0,0,0,0,1003.3,6.214762364558255e-07,3.8623271247929707e-13
4439,L51618,L,2020-07-03,0,0,0,0,0,1003.3,6.214762364558255e-07,3.8623271247929707e-13
4440,M19299,M,2020-07-03,0,0,0,0,0,1003.3,6.214762364558255e-07,3.8623271247929707e-13
4441,L51620,L,2020-07-04,0,0,0,0,0,1003.3199999999999,0.044721359554216134,0.002000000000377479
4442,L51621,L,2020-07-04,0,1,0,0,0,1003.3399999999999,0.05477225575384731,0.0030000000003648597
4443,L51622,L,2020-07-04,0,0,0,0,0,1003.36,0.0547722557537098,0.003000000000349796
4444,L51623,L,2020-07-04,0,0,0,0,0,1003.3799999999999,0.044721359553744254,0.0020000000003352726
4445,L51624,L,2020-07-04,0,0,0,0,0,1003.4,5.668236077894267e-07,3.212890023474218e-13
4446,L51625,L,2020-07-04,0,0,0,0,0,1003.4,5.668236077894267e-07,3.212890023474218e-13
4447,L51626,L,2020-07-04,0,0,0,0,0,1003.4,5.668236077894267e-07,3.212890023474218e-13
4448,M19307,M,2020-07-04,0,0,0,0,0,1003.4,5.668236077894267e-07,3.212890023474218e-13
4449,L51628,L,2020-07-04,0,1,0,0,0,1003.4,5.668236077894267e-07,3.212890023474218e-13
4450,M19309,M,2020-07-04,0,1,0,0,0,1003.4,5.668236077894267e-07,3.212890023474218e-13
4451,L51630,L,2020-07-04,0,0,0,0,0,1003.4,5.668236077894267e-07,3.212890023474218e-13
4452,L51631,L,2020-07-04,0,0,0,0,0,1003.4,5.668236077894267e-07,3.212890023474218e-13
4453,M19312,M,2020-07-04,0,0,0,0,0,1003.4,5.668236077894267e-07,3.212890023474218e-13
4454,L51633,L,2020-07-04,0,0,0,0,0,1003.4,5.668236077894267e-07,3.212890023474218e-13
4455,L51634,L,2020-07-04,0,0,0,0,0,1003.4,5.668236077894267e-07,3.212890023474218e-13
4456,H33869,H,2020-07-04,0,0,0,0,0,1003.4,5.668236077894267e-07,3.212890023474218e-13
4457,L51636,L,2020-07-04,0,0,0,0,0,1003.4,5.668236077894267e-07,3.212890023474218e-13
4458,M19317,M,2020-07-04,0,0,0,0,0,1003.4,5.668236077894267e-07,3.212890023474218e-13
4459,L51638,L,2020-07-04,0,0,0,0,0,1003.4,5.668236077894267e-07,3.212890023474218e-13
4460,L51639,L,2020-07-04,0,0,0,0,0,1003.4,5.668236077894267e-07,3.212890023474218e-13
4461,L51640,L,2020-07-04,0,0,0,0,0,1003.4,5.668236077894267e-07,3.212890023474218e-13
4462,L51641,L,2020-07-04,0,0,0,0,0,1003.4,5.668236077894267e-07,3.212890023474218e-13
4463,L51642,L,2020-07-04,0,1,0,1,0,1003.4,5.668236077894267e-07,3.212890023474218e-13
4464,L51643,L,2020-07-04,0,0,0,0,0,1003.4,5.668236077894267e-07,3.212890023474218e-13
4465,L51644,L,2020-07-05,0,0,0,0,0,1003.3799999999999,0.044721359553744254,0.0020000000003352726
4466,L51645,L,2020-07-05,0,0,0,0,0,1003.3599999999999,0.054772255753669584,0.003000000000345391
4467,L51646,L,2020-07-05,0,0,0,0,0,1003.3399999999999,0.05477225575373964,0.003000000000353065
4468,L51647,L,2020-07-05,0,0,0,0,0,1003.32,0.044721359554035015,0.0020000000003612788
4469,L51648,L,2020-07-05,0,0,0,0,0,1003.3,6.083030195700319e-07,3.7003256361801866e-13
4470,L51649,L,2020-07-05,1,0,0,0,0,1003.3,6.083030195700319e-07,3.7003256361801866e-13
4471,L51650,L,2020-07-05,0,0,0,0,0,1003.3,6.083030195700319e-07,3.7003256361801866e-13
4472,L51651,L,2020-07-05,0,0,0,0,0,1003.3,6.083030195700319e-07,3.7003256361801866e-13
4473,L51652,L,2020-07-05,0,0,0,0,0,1003.3,6.083030195700319e-07,3.7003256361801866e-13
4474,L51653,L,2020-07-05,0,0,0,0,0,1003.3,6.083030195700319e-07,3.7003256361801866e-13
4475,L51654,L,2020-07-05,0,0,0,0,0,1003.3,6.083030195700319e-07,3.7003256361801866e-13
